"value","parameter_id","timestamp"
0.0599438449143024,item_1,2004-02-14 05:22:39.000 +0100
0.0617704966062796,item_1,2004-02-14 05:32:39.000 +0100
0.0606182919087846,item_1,2004-02-14 05:42:39.000 +0100
0.0603328287514038,item_1,2004-02-14 05:52:39.000 +0100
0.0605539332975242,item_1,2004-02-14 06:02:39.000 +0100
0.0604658918892524,item_1,2004-02-14 06:12:39.000 +0100
0.0608024317593632,item_1,2004-02-14 06:22:39.000 +0100
0.0595015869915523,item_1,2004-02-14 06:32:39.000 +0100
0.0617294789784657,item_1,2004-02-14 06:42:39.000 +0100
0.0611428780702182,item_1,2004-02-14 06:52:39.000 +0100
0.0610660676790859,item_1,2004-02-14 07:02:39.000 +0100
0.0611261292055276,item_1,2004-02-14 07:12:39.000 +0100
0.0597357292836564,item_1,2004-02-14 07:22:39.000 +0100
0.0598934518287025,item_1,2004-02-14 07:32:39.000 +0100
0.0619328580497094,item_1,2004-02-14 07:42:39.000 +0100
0.061505102788222,item_1,2004-02-14 07:52:39.000 +0100
0.0612483031398017,item_1,2004-02-14 08:02:39.000 +0100
0.0616261047902729,item_1,2004-02-14 08:12:39.000 +0100
0.0598355388446701,item_1,2004-02-14 08:22:39.000 +0100
0.0601723228673275,item_1,2004-02-14 08:32:39.000 +0100
0.061058498950144,item_1,2004-02-14 08:42:39.000 +0100
0.0615174569070755,item_1,2004-02-14 08:52:39.000 +0100
0.0602327750378436,item_1,2004-02-14 09:02:39.000 +0100
0.0614970945846965,item_1,2004-02-14 09:12:39.000 +0100
0.0615282484496313,item_1,2004-02-14 09:22:39.000 +0100
0.0620918501879974,item_1,2004-02-14 09:32:39.000 +0100
0.0605230724156452,item_1,2004-02-14 09:42:39.000 +0100
0.0617821670980028,item_1,2004-02-14 09:52:39.000 +0100
0.060193905952439,item_1,2004-02-14 10:02:39.000 +0100
0.0612180282240343,item_1,2004-02-14 10:12:39.000 +0100
0.060753112944968,item_1,2004-02-14 10:22:39.000 +0100
0.0604830802285267,item_1,2004-02-14 10:32:39.000 +0100
0.0611419014600322,item_1,2004-02-14 10:42:39.000 +0100
0.0615954392304311,item_1,2004-02-14 10:52:39.000 +0100
0.0599197226427071,item_1,2004-02-14 11:02:39.000 +0100
0.0609958982372186,item_1,2004-02-14 11:12:39.000 +0100
0.0599141559646467,item_1,2004-02-14 11:22:39.000 +0100
0.0607999902338981,item_1,2004-02-14 11:32:39.000 +0100
0.0601241759851555,item_1,2004-02-14 11:42:39.000 +0100
0.0608568777772352,item_1,2004-02-14 11:52:39.000 +0100
0.0601764246301088,item_1,2004-02-14 12:02:39.000 +0100
0.0613151032765271,item_1,2004-02-14 12:12:39.000 +0100
0.0605467063821475,item_1,2004-02-14 12:22:39.000 +0100
0.0614049025831339,item_1,2004-02-14 12:32:39.000 +0100
0.0603128570730992,item_1,2004-02-14 12:42:39.000 +0100
0.0617600957077982,item_1,2004-02-14 12:52:39.000 +0100
0.0609932613897162,item_1,2004-02-14 13:02:39.000 +0100
0.0607832901997167,item_1,2004-02-14 13:12:39.000 +0100
0.0614160359392548,item_1,2004-02-14 13:22:39.000 +0100
0.0624501684652571,item_1,2004-02-14 13:32:39.000 +0100
0.0594595439230431,item_1,2004-02-14 13:42:39.000 +0100
0.0607352898090727,item_1,2004-02-14 13:52:39.000 +0100
0.0599229942868304,item_1,2004-02-14 14:02:39.000 +0100
0.0618376385565701,item_1,2004-02-14 14:12:39.000 +0100
0.0606878265540309,item_1,2004-02-14 14:22:39.000 +0100
0.0612657844621319,item_1,2004-02-14 14:32:39.000 +0100
0.0608179598613213,item_1,2004-02-14 14:42:39.000 +0100
0.0599944333219395,item_1,2004-02-14 14:52:39.000 +0100
0.0611041066458323,item_1,2004-02-14 15:02:39.000 +0100
0.0615749304165242,item_1,2004-02-14 15:12:39.000 +0100
0.0620305678988231,item_1,2004-02-14 15:22:39.000 +0100
0.0615770301284242,item_1,2004-02-14 15:32:39.000 +0100
0.0604485570584501,item_1,2004-02-14 15:42:39.000 +0100
0.0613898627862688,item_1,2004-02-14 15:52:39.000 +0100
0.0608168367596074,item_1,2004-02-14 16:02:39.000 +0100
0.0618088773865911,item_1,2004-02-14 16:12:39.000 +0100
0.0601542555788856,item_1,2004-02-14 16:22:39.000 +0100
0.0607393427413448,item_1,2004-02-14 16:32:39.000 +0100
0.0603122711069876,item_1,2004-02-14 16:42:39.000 +0100
0.0614636945163338,item_1,2004-02-14 16:52:39.000 +0100
0.0615881634845451,item_1,2004-02-14 17:02:39.000 +0100
0.0601231505444601,item_1,2004-02-14 17:12:39.000 +0100
0.0613945993456711,item_1,2004-02-14 17:22:39.000 +0100
0.0614456760584012,item_1,2004-02-14 17:32:39.000 +0100
0.0602990380389667,item_1,2004-02-14 17:42:39.000 +0100
0.0616865569607891,item_1,2004-02-14 17:52:39.000 +0100
0.0598839298793886,item_1,2004-02-14 18:02:39.000 +0100
0.0613999218711851,item_1,2004-02-14 18:12:39.000 +0100
0.0615971482982567,item_1,2004-02-14 18:22:39.000 +0100
0.0610608916450998,item_1,2004-02-14 18:32:39.000 +0100
0.0603487474974364,item_1,2004-02-14 18:42:39.000 +0100
0.0591972752575809,item_1,2004-02-14 18:52:39.000 +0100
0.0594586649738756,item_1,2004-02-14 19:02:39.000 +0100
0.060335758581962,item_1,2004-02-14 19:12:39.000 +0100
0.0613144196493969,item_1,2004-02-14 19:22:39.000 +0100
0.0592591923433761,item_1,2004-02-14 19:32:39.000 +0100
0.0623840031251526,item_1,2004-02-14 19:42:39.000 +0100
0.0614059280238293,item_1,2004-02-14 19:52:39.000 +0100
0.0619362273548513,item_1,2004-02-14 20:02:39.000 +0100
0.0609728502368279,item_1,2004-02-14 20:12:39.000 +0100
0.0608159578104399,item_1,2004-02-14 20:22:39.000 +0100
0.0604829825675081,item_1,2004-02-14 20:32:39.000 +0100
0.0609037550661653,item_1,2004-02-14 20:42:39.000 +0100
0.0603199374969481,item_1,2004-02-14 20:52:39.000 +0100
0.0614682845842082,item_1,2004-02-14 21:02:39.000 +0100
0.0603828800234386,item_1,2004-02-14 21:12:39.000 +0100
0.0619928219151325,item_1,2004-02-14 21:22:39.000 +0100
0.0607841203183749,item_1,2004-02-14 21:32:39.000 +0100
0.0607619512671517,item_1,2004-02-14 21:42:39.000 +0100
0.0595876263489428,item_1,2004-02-14 21:52:39.000 +0100
0.0604761462962058,item_1,2004-02-14 22:02:39.000 +0100
0.0607665413350261,item_1,2004-02-14 22:12:39.000 +0100
0.0605511987890033,item_1,2004-02-14 22:22:39.000 +0100
0.0611518140534205,item_1,2004-02-14 22:32:39.000 +0100
0.0599991210508325,item_1,2004-02-14 22:42:39.000 +0100
0.0618246496410957,item_1,2004-02-14 22:52:39.000 +0100
0.0615808389081498,item_1,2004-02-14 23:02:39.000 +0100
0.0601211484935787,item_1,2004-02-14 23:12:39.000 +0100
0.0609297817276234,item_1,2004-02-14 23:22:39.000 +0100
0.0604231163631036,item_1,2004-02-14 23:32:39.000 +0100
0.0594523170076663,item_1,2004-02-14 23:42:39.000 +0100
0.0606022266712241,item_1,2004-02-14 23:52:39.000 +0100
0.0613445480736364,item_1,2004-02-15 00:02:39.000 +0100
0.0612204209189901,item_1,2004-02-15 00:12:39.000 +0100
0.0604336637531129,item_1,2004-02-15 00:22:39.000 +0100
0.0609622540163094,item_1,2004-02-15 00:32:39.000 +0100
0.0610061038136627,item_1,2004-02-15 00:42:39.000 +0100
0.0605921187557986,item_1,2004-02-15 00:52:39.000 +0100
0.0616114556374823,item_1,2004-02-15 01:02:39.000 +0100
0.0597397822159285,item_1,2004-02-15 01:12:39.000 +0100
0.0592711069876458,item_1,2004-02-15 01:22:39.000 +0100
0.0597998925728795,item_1,2004-02-15 01:32:39.000 +0100
0.0612721812588505,item_1,2004-02-15 01:42:39.000 +0100
0.0614368865667269,item_1,2004-02-15 01:52:39.000 +0100
0.0600316421700278,item_1,2004-02-15 02:02:39.000 +0100
0.0613802920064456,item_1,2004-02-15 02:12:39.000 +0100
0.0608050197763562,item_1,2004-02-15 02:22:39.000 +0100
0.0604750720250012,item_1,2004-02-15 02:32:39.000 +0100
0.0599296352360955,item_1,2004-02-15 02:42:39.000 +0100
0.0617742565554958,item_1,2004-02-15 02:52:39.000 +0100
0.0611350163582206,item_1,2004-02-15 03:02:39.000 +0100
0.0611203672054299,item_1,2004-02-15 03:12:39.000 +0100
0.0607586307925191,item_1,2004-02-15 03:22:39.000 +0100
0.0593522632941061,item_1,2004-02-15 03:32:39.000 +0100
0.0604542702280384,item_1,2004-02-15 03:42:39.000 +0100
0.0601239806631183,item_1,2004-02-15 03:52:39.000 +0100
0.0598728941842863,item_1,2004-02-15 04:02:39.000 +0100
0.0592117779188436,item_1,2004-02-15 04:12:39.000 +0100
0.06146745446555,item_1,2004-02-15 04:22:39.000 +0100
0.0616184872308218,item_1,2004-02-15 04:32:39.000 +0100
0.0612539186483715,item_1,2004-02-15 04:42:39.000 +0100
0.061407832413692,item_1,2004-02-15 04:52:39.000 +0100
0.062244152546511,item_1,2004-02-15 05:02:39.000 +0100
0.0618727965232677,item_1,2004-02-15 05:12:39.000 +0100
0.0608945260999072,item_1,2004-02-15 05:22:39.000 +0100
0.0606286928072659,item_1,2004-02-15 05:32:39.000 +0100
0.0616701987401728,item_1,2004-02-15 05:42:39.000 +0100
0.0588054592509399,item_1,2004-02-15 05:52:39.000 +0100
0.0609772449826651,item_1,2004-02-15 06:02:39.000 +0100
0.0609019483373211,item_1,2004-02-15 06:12:39.000 +0100
0.0594300014649152,item_1,2004-02-15 06:22:39.000 +0100
0.0604427950583524,item_1,2004-02-15 06:32:39.000 +0100
0.0582929342253039,item_1,2004-02-15 06:42:39.000 +0100
0.0608308511157771,item_1,2004-02-15 06:52:39.000 +0100
0.0604590556179501,item_1,2004-02-15 07:02:39.000 +0100
0.0603554372772108,item_1,2004-02-15 07:12:39.000 +0100
0.060025538356365,item_1,2004-02-15 07:22:39.000 +0100
0.0602989403779481,item_1,2004-02-15 07:32:39.000 +0100
0.0599797353386395,item_1,2004-02-15 07:42:39.000 +0100
0.0607404658430587,item_1,2004-02-15 07:52:39.000 +0100
0.0607490600126959,item_1,2004-02-15 08:02:39.000 +0100
0.0600929244592021,item_1,2004-02-15 08:12:39.000 +0100
0.0600859416963719,item_1,2004-02-15 08:22:39.000 +0100
0.0606940768592216,item_1,2004-02-15 08:32:39.000 +0100
0.0607309927242541,item_1,2004-02-15 08:42:39.000 +0100
0.0606310366717124,item_1,2004-02-15 08:52:39.000 +0100
0.0613458664973875,item_1,2004-02-15 09:02:39.000 +0100
0.0606156550612822,item_1,2004-02-15 09:12:39.000 +0100
0.0603586600908247,item_1,2004-02-15 09:22:39.000 +0100
0.0601641193417647,item_1,2004-02-15 09:32:39.000 +0100
0.0615432394159871,item_1,2004-02-15 09:42:39.000 +0100
0.0607919331998632,item_1,2004-02-15 09:52:39.000 +0100
0.0605997363152497,item_1,2004-02-15 10:02:39.000 +0100
0.060274036818204,item_1,2004-02-15 10:12:39.000 +0100
0.0612464475804482,item_1,2004-02-15 10:22:39.000 +0100
0.0606580887738659,item_1,2004-02-15 10:32:39.000 +0100
0.0605078861272523,item_1,2004-02-15 10:42:39.000 +0100
0.0598793398115142,item_1,2004-02-15 10:52:39.000 +0100
0.0606857756726402,item_1,2004-02-15 11:02:39.000 +0100
0.0612592411738854,item_1,2004-02-15 11:12:39.000 +0100
0.0612386835294692,item_1,2004-02-15 11:22:39.000 +0100
0.060959128863714,item_1,2004-02-15 11:32:39.000 +0100
0.0603073880560574,item_1,2004-02-15 11:42:39.000 +0100
0.0612886371404853,item_1,2004-02-15 11:52:39.000 +0100
0.0616556472484008,item_1,2004-02-15 12:02:39.000 +0100
0.0605741002978661,item_1,2004-02-15 12:12:39.000 +0100
0.06017984276576,item_1,2004-02-15 12:22:39.000 +0100
0.0615552028907661,item_1,2004-02-15 12:32:39.000 +0100
